Year,Geography,Age group,Sex,GeoCode,Value
2020,Canada,65 years and over,Males,,49.0
2020,Canada,65 years and over,Females,,50.8
2020,Newfoundland and Labrador,"Total, 12 years and over",Both sexes,10,63.6
2020,Newfoundland and Labrador,"Total, 12 years and over",Males,10,60.6
2020,Newfoundland and Labrador,"Total, 12 years and over",Females,10,66.5
2020,Newfoundland and Labrador,12 to 17 years,Both sexes,10,76.0
2020,Newfoundland and Labrador,12 to 17 years,Males,10,83.5
2020,Newfoundland and Labrador,12 to 17 years,Females,10,68.1
2020,Newfoundland and Labrador,18 to 34 years,Both sexes,10,68.9
2020,Newfoundland and Labrador,18 to 34 years,Males,10,57.8
2020,Newfoundland and Labrador,18 to 34 years,Females,10,80.6
2020,Newfoundland and Labrador,35 to 49 years,Both sexes,10,67.1
2020,Newfoundland and Labrador,35 to 49 years,Males,10,67.6
2020,Newfoundland and Labrador,35 to 49 years,Females,10,66.7
2020,Newfoundland and Labrador,50 to 64 years,Both sexes,10,63.0
2020,Newfoundland and Labrador,50 to 64 years,Males,10,58.7
2020,Newfoundland and Labrador,50 to 64 years,Females,10,67.0
2020,Newfoundland and Labrador,65 years and over,Both sexes,10,53.5
2020,Newfoundland and Labrador,65 years and over,Males,10,52.6
2020,Newfoundland and Labrador,65 years and over,Females,10,54.3
2020,Prince Edward Island,"Total, 12 years and over",Both sexes,11,61.0
2020,Prince Edward Island,"Total, 12 years and over",Males,11,65.7
2020,Prince Edward Island,"Total, 12 years and over",Females,11,56.3
2020,Prince Edward Island,12 to 17 years,Both sexes,11,66.5
2020,Prince Edward Island,12 to 17 years,Males,11,68.0
2020,Prince Edward Island,12 to 17 years,Females,11,64.9
2020,Prince Edward Island,18 to 34 years,Both sexes,11,68.9
2020,Prince Edward Island,18 to 34 years,Males,11,83.5
2020,Prince Edward Island,18 to 34 years,Females,11,53.2
2020,Prince Edward Island,35 to 49 years,Both sexes,11,64.7
2020,Prince Edward Island,35 to 49 years,Males,11,72.0
2020,Prince Edward Island,35 to 49 years,Females,11,57.8
2020,Prince Edward Island,50 to 64 years,Both sexes,11,53.0
2020,Prince Edward Island,50 to 64 years,Males,11,49.3
2020,Prince Edward Island,50 to 64 years,Females,11,56.5
2020,Prince Edward Island,65 years and over,Both sexes,11,55.1
2020,Prince Edward Island,65 years and over,Males,11,55.0
2020,Prince Edward Island,65 years and over,Females,11,55.3
2020,Nova Scotia,"Total, 12 years and over",Both sexes,12,61.7
2020,Nova Scotia,"Total, 12 years and over",Males,12,62.4
2020,Nova Scotia,"Total, 12 years and over",Females,12,61.0
2020,Nova Scotia,12 to 17 years,Both sexes,12,77.6
2020,Nova Scotia,12 to 17 years,Males,12,84.0
2020,Nova Scotia,12 to 17 years,Females,12,70.8
2020,Nova Scotia,18 to 34 years,Both sexes,12,74.7
2020,Nova Scotia,18 to 34 years,Males,12,72.6
2020,Nova Scotia,18 to 34 years,Females,12,76.9
2020,Nova Scotia,35 to 49 years,Both sexes,12,67.2
2020,Nova Scotia,35 to 49 years,Males,12,74.5
2020,Nova Scotia,35 to 49 years,Females,12,60.8
2020,Nova Scotia,50 to 64 years,Both sexes,12,51.5
2020,Nova Scotia,50 to 64 years,Males,12,49.4
2020,Nova Scotia,50 to 64 years,Females,12,53.5
2020,Nova Scotia,65 years and over,Both sexes,12,50.3
2020,Nova Scotia,65 years and over,Males,12,48.7
2020,Nova Scotia,65 years and over,Females,12,51.7
2020,New Brunswick,"Total, 12 years and over",Both sexes,13,54.6
2020,New Brunswick,"Total, 12 years and over",Males,13,54.4
2020,New Brunswick,"Total, 12 years and over",Females,13,54.8
2020,New Brunswick,12 to 17 years,Both sexes,13,79.8
2020,New Brunswick,12 to 17 years,Males,13,85.4
2020,New Brunswick,12 to 17 years,Females,13,74.1
2020,New Brunswick,18 to 34 years,Both sexes,13,63.3
2020,New Brunswick,18 to 34 years,Males,13,60.9
2020,New Brunswick,18 to 34 years,Females,13,65.7
2020,New Brunswick,35 to 49 years,Both sexes,13,59.4
2020,New Brunswick,35 to 49 years,Males,13,64.3
2020,New Brunswick,35 to 49 years,Females,13,54.8
2020,New Brunswick,50 to 64 years,Both sexes,13,44.2
2020,New Brunswick,50 to 64 years,Males,13,40.4
2020,New Brunswick,50 to 64 years,Females,13,47.9
2020,New Brunswick,65 years and over,Both sexes,13,46.9
2020,New Brunswick,65 years and over,Males,13,45.7
2020,New Brunswick,65 years and over,Females,13,48.0
2020,Quebec,"Total, 12 years and over",Both sexes,24,64.8
2020,Quebec,"Total, 12 years and over",Males,24,65.6
2020,Quebec,"Total, 12 years and over",Females,24,64.1
2020,Quebec,12 to 17 years,Both sexes,24,78.8
2020,Quebec,12 to 17 years,Males,24,78.5
2020,Quebec,12 to 17 years,Females,24,79.1
2020,Quebec,18 to 34 years,Both sexes,24,75.0
2020,Quebec,18 to 34 years,Males,24,78.4
2020,Quebec,18 to 34 years,Females,24,71.5
2020,Quebec,35 to 49 years,Both sexes,24,70.9
2020,Quebec,35 to 49 years,Males,24,72.0
2020,Quebec,35 to 49 years,Females,24,69.9
2020,Quebec,50 to 64 years,Both sexes,24,59.1
2020,Quebec,50 to 64 years,Males,24,58.1
2020,Quebec,50 to 64 years,Females,24,60.1
2020,Quebec,65 years and over,Both sexes,24,49.5
2020,Quebec,65 years and over,Males,24,48.1
2020,Quebec,65 years and over,Females,24,50.8
2020,Ontario,"Total, 12 years and over",Both sexes,35,62.4
2020,Ontario,"Total, 12 years and over",Males,35,64.0
2020,Ontario,"Total, 12 years and over",Females,35,60.8
2020,Ontario,12 to 17 years,Both sexes,35,77.0
2020,Ontario,12 to 17 years,Males,35,79.1
2020,Ontario,12 to 17 years,Females,35,74.8
2020,Ontario,18 to 34 years,Both sexes,35,67.1
2020,Ontario,18 to 34 years,Males,35,69.0
2020,Ontario,18 to 34 years,Females,35,65.0
2020,Ontario,35 to 49 years,Both sexes,35,66.5
2020,Ontario,35 to 49 years,Males,35,68.1
2020,Ontario,35 to 49 years,Females,35,65.1
2020,Ontario,50 to 64 years,Both sexes,35,59.2
2020,Ontario,50 to 64 years,Males,35,60.9
2020,Ontario,50 to 64 years,Females,35,57.6
2020,Ontario,65 years and over,Both sexes,35,49.2
2020,Ontario,65 years and over,Males,35,48.7
2020,Ontario,65 years and over,Females,35,49.7
2020,Manitoba,"Total, 12 years and over",Both sexes,46,59.7
2020,Manitoba,"Total, 12 years and over",Males,46,64.0
2020,Manitoba,"Total, 12 years and over",Females,46,55.4
2020,Manitoba,12 to 17 years,Both sexes,46,71.4
2020,Manitoba,12 to 17 years,Males,46,81.2
2020,Manitoba,12 to 17 years,Females,46,61.4
2020,Manitoba,18 to 34 years,Both sexes,46,73.3
2020,Manitoba,18 to 34 years,Males,46,79.0
2020,Manitoba,18 to 34 years,Females,46,67.3
2020,Manitoba,35 to 49 years,Both sexes,46,57.0
2020,Manitoba,35 to 49 years,Males,46,57.7
2020,Manitoba,35 to 49 years,Females,46,56.3
2020,Manitoba,50 to 64 years,Both sexes,46,49.6
2020,Manitoba,50 to 64 years,Males,46,53.9
2020,Manitoba,50 to 64 years,Females,46,45.3
2020,Manitoba,65 years and over,Both sexes,46,49.5
2020,Manitoba,65 years and over,Males,46,52.2
2020,Manitoba,65 years and over,Females,46,47.2
2020,Saskatchewan,"Total, 12 years and over",Both sexes,47,60.4
2020,Saskatchewan,"Total, 12 years and over",Males,47,58.9
2020,Saskatchewan,"Total, 12 years and over",Females,47,61.9
2020,Saskatchewan,12 to 17 years,Both sexes,47,70.0
2020,Saskatchewan,12 to 17 years,Males,47,72.5
2020,Saskatchewan,12 to 17 years,Females,47,67.5
2020,Saskatchewan,18 to 34 years,Both sexes,47,62.4
2020,Saskatchewan,18 to 34 years,Males,47,56.2
2020,Saskatchewan,18 to 34 years,Females,47,68.9
2020,Saskatchewan,35 to 49 years,Both sexes,47,70.0
2020,Saskatchewan,35 to 49 years,Males,47,72.4
2020,Saskatchewan,35 to 49 years,Females,47,67.6
2020,Saskatchewan,50 to 64 years,Both sexes,47,56.0
2020,Saskatchewan,50 to 64 years,Males,47,51.5
2020,Saskatchewan,50 to 64 years,Females,47,60.5
2020,Saskatchewan,65 years and over,Both sexes,47,46.8
2020,Saskatchewan,65 years and over,Males,47,47.9
2020,Saskatchewan,65 years and over,Females,47,45.8
2020,Alberta,"Total, 12 years and over",Both sexes,48,63.7
2020,Alberta,"Total, 12 years and over",Males,48,62.9
2020,Alberta,"Total, 12 years and over",Females,48,64.5
2020,Alberta,12 to 17 years,Both sexes,48,76.2
2020,Alberta,12 to 17 years,Males,48,76.4
2020,Alberta,12 to 17 years,Females,48,76.1
2020,Alberta,18 to 34 years,Both sexes,48,67.4
2020,Alberta,18 to 34 years,Males,48,64.8
2020,Alberta,18 to 34 years,Females,48,70.2
2020,Alberta,35 to 49 years,Both sexes,48,63.8
2020,Alberta,35 to 49 years,Males,48,63.6
2020,Alberta,35 to 49 years,Females,48,64.1
2020,Alberta,50 to 64 years,Both sexes,48,62.4
2020,Alberta,50 to 64 years,Males,48,62.9
2020,Alberta,50 to 64 years,Females,48,61.9
2020,Alberta,65 years and over,Both sexes,48,52.3
2020,Alberta,65 years and over,Males,48,50.5
2020,Alberta,65 years and over,Females,48,53.8
2020,British Columbia,"Total, 12 years and over",Both sexes,59,60.1
2020,British Columbia,"Total, 12 years and over",Males,59,60.7
2020,British Columbia,"Total, 12 years and over",Females,59,59.6
2020,British Columbia,12 to 17 years,Both sexes,59,74.5
2020,British Columbia,12 to 17 years,Males,59,79.2
2020,British Columbia,12 to 17 years,Females,59,69.6
2020,British Columbia,18 to 34 years,Both sexes,59,67.3
2020,British Columbia,18 to 34 years,Males,59,67.1
2020,British Columbia,18 to 34 years,Females,59,67.5
2020,British Columbia,35 to 49 years,Both sexes,59,59.9
2020,British Columbia,35 to 49 years,Males,59,63.9
2020,British Columbia,35 to 49 years,Females,59,56.0
2020,British Columbia,50 to 64 years,Both sexes,59,55.8
2020,British Columbia,50 to 64 years,Males,59,53.9
2020,British Columbia,50 to 64 years,Females,59,57.7
2020,British Columbia,65 years and over,Both sexes,59,51.8
2020,British Columbia,65 years and over,Males,59,50.2
2020,British Columbia,65 years and over,Females,59,53.2
2021,Canada,"Total, 12 years and over",Males,,60.2
2021,Canada,"Total, 12 years and over",Females,,59.3
2021,Canada,12 to 17 years,Both sexes,,71.9
2021,Canada,12 to 17 years,Males,,74.9
2021,Canada,12 to 17 years,Females,,68.7
2021,Canada,18 to 34 years,Both sexes,,66.1
2021,Canada,18 to 34 years,Males,,66.6
2021,Canada,18 to 34 years,Females,,65.6
2021,Canada,35 to 49 years,Both sexes,,61.3
2021,Canada,35 to 49 years,Males,,62.0
2021,Canada,35 to 49 years,Females,,60.7
2021,Canada,50 to 64 years,Both sexes,,56.0
2021,Canada,50 to 64 years,Males,,56.1
2021,Canada,50 to 64 years,Females,,55.9
2021,Canada,65 years and over,Both sexes,,49.9
2021,Canada,65 years and over,Males,,48.4
2021,Canada,65 years and over,Females,,51.2
2021,Newfoundland and Labrador,"Total, 12 years and over",Both sexes,10,60.2
2021,Newfoundland and Labrador,"Total, 12 years and over",Males,10,60.6
2021,Newfoundland and Labrador,"Total, 12 years and over",Females,10,59.9
2021,Newfoundland and Labrador,12 to 17 years,Both sexes,10,71.6
2021,Newfoundland and Labrador,12 to 17 years,Males,10,80.7
2021,Newfoundland and Labrador,12 to 17 years,Females,10,60.9
2021,Newfoundland and Labrador,18 to 34 years,Both sexes,10,61.9
2021,Newfoundland and Labrador,18 to 34 years,Males,10,59.8
2021,Newfoundland and Labrador,18 to 34 years,Females,10,64.2
2021,Newfoundland and Labrador,35 to 49 years,Both sexes,10,61.8
2021,Newfoundland and Labrador,35 to 49 years,Males,10,64.4
2021,Newfoundland and Labrador,35 to 49 years,Females,10,59.4
2021,Newfoundland and Labrador,50 to 64 years,Both sexes,10,61.1
2021,Newfoundland and Labrador,50 to 64 years,Males,10,62.7
2021,Newfoundland and Labrador,50 to 64 years,Females,10,59.5
2021,Newfoundland and Labrador,65 years and over,Both sexes,10,53.7
2021,Newfoundland and Labrador,65 years and over,Males,10,49.9
2021,Newfoundland and Labrador,65 years and over,Females,10,57.2
2021,Prince Edward Island,"Total, 12 years and over",Both sexes,11,56.9
2021,Prince Edward Island,"Total, 12 years and over",Males,11,58.7
2021,Prince Edward Island,"Total, 12 years and over",Females,11,55.1
2021,Prince Edward Island,12 to 17 years,Both sexes,11,75.7
2021,Prince Edward Island,12 to 17 years,Males,11,76.5
2021,Prince Edward Island,12 to 17 years,Females,11,74.9
2021,Prince Edward Island,18 to 34 years,Both sexes,11,64.3
2021,Prince Edward Island,18 to 34 years,Males,11,67.6
2021,Prince Edward Island,18 to 34 years,Females,11,60.7
2021,Prince Edward Island,35 to 49 years,Both sexes,11,56.6
2021,Prince Edward Island,35 to 49 years,Males,11,65.6
2021,Prince Edward Island,35 to 49 years,Females,11,48.0
2021,Prince Edward Island,50 to 64 years,Both sexes,11,53.5
2021,Prince Edward Island,50 to 64 years,Males,11,48.2
2021,Prince Edward Island,50 to 64 years,Females,11,58.5
2021,Prince Edward Island,65 years and over,Both sexes,11,45.8
2021,Prince Edward Island,65 years and over,Males,11,45.5
2021,Prince Edward Island,65 years and over,Females,11,46.0
2021,Nova Scotia,"Total, 12 years and over",Both sexes,12,58.2
2021,Nova Scotia,"Total, 12 years and over",Males,12,58.2
2021,Nova Scotia,"Total, 12 years and over",Females,12,58.3
2021,Nova Scotia,12 to 17 years,Both sexes,12,67.6
2021,Nova Scotia,12 to 17 years,Males,12,66.2
2021,Nova Scotia,12 to 17 years,Females,12,68.9
2021,Nova Scotia,18 to 34 years,Both sexes,12,71.6
2021,Nova Scotia,18 to 34 years,Males,12,70.5
2021,Nova Scotia,18 to 34 years,Females,12,72.7
2021,Nova Scotia,35 to 49 years,Both sexes,12,66.8
2021,Nova Scotia,35 to 49 years,Males,12,69.9
2021,Nova Scotia,35 to 49 years,Females,12,64.0
2021,Nova Scotia,50 to 64 years,Both sexes,12,50.0
2021,Nova Scotia,50 to 64 years,Males,12,50.4
2021,Nova Scotia,50 to 64 years,Females,12,49.6
2021,Nova Scotia,65 years and over,Both sexes,12,44.1
2021,Nova Scotia,65 years and over,Males,12,41.3
2021,Nova Scotia,65 years and over,Females,12,46.6
2021,New Brunswick,"Total, 12 years and over",Both sexes,13,53.5
2021,New Brunswick,"Total, 12 years and over",Males,13,52.7
2021,New Brunswick,"Total, 12 years and over",Females,13,54.2
2021,New Brunswick,12 to 17 years,Both sexes,13,81.9
2021,New Brunswick,12 to 17 years,Males,13,78.7
2021,New Brunswick,12 to 17 years,Females,13,85.4
2021,New Brunswick,18 to 34 years,Both sexes,13,63.6
2021,New Brunswick,18 to 34 years,Males,13,58.5
2021,New Brunswick,18 to 34 years,Females,13,68.8
2021,New Brunswick,35 to 49 years,Both sexes,13,57.3
2021,New Brunswick,35 to 49 years,Males,13,61.1
2021,New Brunswick,35 to 49 years,Females,13,53.7
2021,New Brunswick,50 to 64 years,Both sexes,13,46.6
2021,New Brunswick,50 to 64 years,Males,13,44.6
2021,New Brunswick,50 to 64 years,Females,13,48.5
2021,New Brunswick,65 years and over,Both sexes,13,40.6
2021,New Brunswick,65 years and over,Males,13,40.8
2021,New Brunswick,65 years and over,Females,13,40.5
2021,Quebec,"Total, 12 years and over",Both sexes,24,61.2
2021,Quebec,"Total, 12 years and over",Males,24,60.8
2021,Quebec,"Total, 12 years and over",Females,24,61.6
2021,Quebec,12 to 17 years,Both sexes,24,74.8
2021,Quebec,12 to 17 years,Males,24,74.9
2021,Quebec,12 to 17 years,Females,24,74.7
2021,Quebec,18 to 34 years,Both sexes,24,68.4
2021,Quebec,18 to 34 years,Males,24,67.4
2021,Quebec,18 to 34 years,Females,24,69.6
2021,Quebec,35 to 49 years,Both sexes,24,62.3
2021,Quebec,35 to 49 years,Males,24,63.8
2021,Quebec,35 to 49 years,Females,24,60.8
2021,Quebec,50 to 64 years,Both sexes,24,56.2
2021,Quebec,50 to 64 years,Males,24,53.3
2021,Quebec,50 to 64 years,Females,24,59.1
2021,Quebec,65 years and over,Both sexes,24,53.6
2021,Quebec,65 years and over,Males,24,53.9
2021,Quebec,65 years and over,Females,24,53.3
2021,Ontario,"Total, 12 years and over",Both sexes,35,59.5
2021,Ontario,"Total, 12 years and over",Males,35,60.4
2021,Ontario,"Total, 12 years and over",Females,35,58.6
2021,Ontario,12 to 17 years,Both sexes,35,69.7
2021,Ontario,12 to 17 years,Males,35,71.8
2021,Ontario,12 to 17 years,Females,35,67.4
2021,Ontario,18 to 34 years,Both sexes,35,65.2
2021,Ontario,18 to 34 years,Males,35,66.3
2021,Ontario,18 to 34 years,Females,35,64.1
2021,Ontario,35 to 49 years,Both sexes,35,62.0
2021,Ontario,35 to 49 years,Males,35,62.7
2021,Ontario,35 to 49 years,Females,35,61.3
2021,Ontario,50 to 64 years,Both sexes,35,57.3
2021,Ontario,50 to 64 years,Males,35,58.7
2021,Ontario,50 to 64 years,Females,35,56.1
2021,Ontario,65 years and over,Both sexes,35,47.6
2021,Ontario,65 years and over,Males,35,46.4
2021,Ontario,65 years and over,Females,35,48.7
2021,Manitoba,"Total, 12 years and over",Both sexes,46,59.5
2021,Manitoba,"Total, 12 years and over",Males,46,58.4
2021,Manitoba,"Total, 12 years and over",Females,46,60.6
2021,Manitoba,12 to 17 years,Both sexes,46,77.4
2021,Manitoba,12 to 17 years,Males,46,74.0
2021,Manitoba,12 to 17 years,Females,46,80.8
2021,Manitoba,18 to 34 years,Both sexes,46,66.0
2021,Manitoba,18 to 34 years,Males,46,64.9
2021,Manitoba,18 to 34 years,Females,46,67.2
2021,Manitoba,35 to 49 years,Both sexes,46,61.0
2021,Manitoba,35 to 49 years,Males,46,59.7
2021,Manitoba,35 to 49 years,Females,46,62.2
2021,Manitoba,50 to 64 years,Both sexes,46,55.2
2021,Manitoba,50 to 64 years,Males,46,51.8
2021,Manitoba,50 to 64 years,Females,46,58.4
2021,Manitoba,65 years and over,Both sexes,46,46.0
2021,Manitoba,65 years and over,Males,46,47.5
2021,Manitoba,65 years and over,Females,46,44.7
2021,Saskatchewan,"Total, 12 years and over",Both sexes,47,56.9
2021,Saskatchewan,"Total, 12 years and over",Males,47,56.7
2021,Saskatchewan,"Total, 12 years and over",Females,47,57.1
2021,Saskatchewan,12 to 17 years,Both sexes,47,60.4
2021,Saskatchewan,12 to 17 years,Males,47,69.2
2021,Saskatchewan,12 to 17 years,Females,47,51.4
2021,Saskatchewan,18 to 34 years,Both sexes,47,65.4
2021,Saskatchewan,18 to 34 years,Males,47,64.1
2021,Saskatchewan,18 to 34 years,Females,47,66.7
2021,Saskatchewan,35 to 49 years,Both sexes,47,54.8
2021,Saskatchewan,35 to 49 years,Males,47,54.9
2021,Saskatchewan,35 to 49 years,Females,47,54.7
2021,Saskatchewan,50 to 64 years,Both sexes,47,57.6
2021,Saskatchewan,50 to 64 years,Males,47,57.5
2021,Saskatchewan,50 to 64 years,Females,47,57.8
2021,Saskatchewan,65 years and over,Both sexes,47,45.7
2021,Saskatchewan,65 years and over,Males,47,41.4
2021,Saskatchewan,65 years and over,Females,47,49.6
2021,Alberta,"Total, 12 years and over",Both sexes,48,60.7
2021,Alberta,"Total, 12 years and over",Males,48,60.9
2021,Alberta,"Total, 12 years and over",Females,48,60.5
2021,Alberta,12 to 17 years,Both sexes,48,76.0
2021,Alberta,12 to 17 years,Males,48,83.1
2021,Alberta,12 to 17 years,Females,48,68.5
2021,Alberta,18 to 34 years,Both sexes,48,65.2
2021,Alberta,18 to 34 years,Males,48,64.9
2021,Alberta,18 to 34 years,Females,48,65.6
2021,Alberta,35 to 49 years,Both sexes,48,60.9
2021,Alberta,35 to 49 years,Males,48,62.5
2021,Alberta,35 to 49 years,Females,48,59.2
2021,Alberta,50 to 64 years,Both sexes,48,54.7
2021,Alberta,50 to 64 years,Males,48,53.9
2021,Alberta,50 to 64 years,Females,48,55.6
2021,Alberta,65 years and over,Both sexes,48,53.0
2021,Alberta,65 years and over,Males,48,48.5
2021,Alberta,65 years and over,Females,48,57.1
2021,British Columbia,"Total, 12 years and over",Both sexes,59,59.2
2021,British Columbia,"Total, 12 years and over",Males,59,60.6
2021,British Columbia,"Total, 12 years and over",Females,59,57.8
2021,British Columbia,12 to 17 years,Both sexes,59,70.1
2021,British Columbia,12 to 17 years,Males,59,78.4
2021,British Columbia,12 to 17 years,Females,59,61.5
2021,British Columbia,18 to 34 years,Both sexes,59,66.1
2021,British Columbia,18 to 34 years,Males,59,70.0
2021,British Columbia,18 to 34 years,Females,59,62.0
2021,British Columbia,35 to 49 years,Both sexes,59,59.5
2021,British Columbia,35 to 49 years,Males,59,56.9
2021,British Columbia,35 to 49 years,Females,59,62.0
2021,British Columbia,50 to 64 years,Both sexes,59,54.9
2021,British Columbia,50 to 64 years,Males,59,58.7
2021,British Columbia,50 to 64 years,Females,59,51.4
2021,British Columbia,65 years and over,Both sexes,59,51.8
2021,British Columbia,65 years and over,Males,59,48.6
2021,British Columbia,65 years and over,Females,59,54.7
2022,Canada,"Total, 12 years and over",Males,,57.5
2022,Canada,"Total, 12 years and over",Females,,53.2
2022,Canada,12 to 17 years,Both sexes,,74.8
2022,Canada,12 to 17 years,Males,,79.3
2022,Canada,12 to 17 years,Females,,70.1
2022,Canada,"data.Total, 18 years and over",Both sexes,,53.8
2022,Canada,"data.Total, 18 years and over",Males,,55.7
2022,Canada,"data.Total, 18 years and over",Females,,51.9
2022,Canada,18 to 34 years,Both sexes,,62.4
2022,Canada,18 to 34 years,Males,,64.5
2022,Canada,18 to 34 years,Females,,60.2
2022,Canada,35 to 49 years,Both sexes,,58.0
2022,Canada,35 to 49 years,Males,,61.2
2022,Canada,35 to 49 years,Females,,54.8
2022,Canada,50 to 64 years,Both sexes,,50.9
2022,Canada,50 to 64 years,Males,,52.1
2022,Canada,50 to 64 years,Females,,49.7
2022,Canada,65 years and over,Both sexes,,42.3
2022,Canada,65 years and over,Males,,42.3
2022,Canada,65 years and over,Females,,42.3
2022,Newfoundland and Labrador,"Total, 12 years and over",Both sexes,10,52.2
2022,Newfoundland and Labrador,"Total, 12 years and over",Males,10,51.9
2022,Newfoundland and Labrador,"Total, 12 years and over",Females,10,52.5
2022,Newfoundland and Labrador,12 to 17 years,Both sexes,10,76.3
2022,Newfoundland and Labrador,12 to 17 years,Males,10,87.5
2022,Newfoundland and Labrador,12 to 17 years,Females,10,
2022,Newfoundland and Labrador,"data.Total, 18 years and over",Both sexes,10,50.5
2022,Newfoundland and Labrador,"data.Total, 18 years and over",Males,10,48.8
2022,Newfoundland and Labrador,"data.Total, 18 years and over",Females,10,52.0
2022,Newfoundland and Labrador,18 to 34 years,Both sexes,10,57.9
2022,Newfoundland and Labrador,18 to 34 years,Males,10,57.2
2022,Newfoundland and Labrador,18 to 34 years,Females,10,58.7
2022,Newfoundland and Labrador,35 to 49 years,Both sexes,10,52.0
2022,Newfoundland and Labrador,35 to 49 years,Males,10,52.0
2022,Newfoundland and Labrador,35 to 49 years,Females,10,51.9
2022,Newfoundland and Labrador,50 to 64 years,Both sexes,10,46.7
2022,Newfoundland and Labrador,50 to 64 years,Males,10,43.3
2022,Newfoundland and Labrador,50 to 64 years,Females,10,50.1
2022,Newfoundland and Labrador,65 years and over,Both sexes,10,47.2
2022,Newfoundland and Labrador,65 years and over,Males,10,45.1
2022,Newfoundland and Labrador,65 years and over,Females,10,49.2
2022,Prince Edward Island,"Total, 12 years and over",Both sexes,11,53.4
2022,Prince Edward Island,"Total, 12 years and over",Males,11,48.0
2022,Prince Edward Island,"Total, 12 years and over",Females,11,58.7
2022,Prince Edward Island,12 to 17 years,Both sexes,11,58.0
2022,Prince Edward Island,12 to 17 years,Males,11,
2022,Prince Edward Island,12 to 17 years,Females,11,
2022,Prince Edward Island,"data.Total, 18 years and over",Both sexes,11,53.0
2022,Prince Edward Island,"data.Total, 18 years and over",Males,11,46.9
2022,Prince Edward Island,"data.Total, 18 years and over",Females,11,59.0
2022,Prince Edward Island,18 to 34 years,Both sexes,11,
2022,Prince Edward Island,18 to 34 years,Males,11,
2022,Prince Edward Island,18 to 34 years,Females,11,
2022,Prince Edward Island,35 to 49 years,Both sexes,11,61.3
2022,Prince Edward Island,35 to 49 years,Males,11,
2022,Prince Edward Island,35 to 49 years,Females,11,
2022,Prince Edward Island,50 to 64 years,Both sexes,11,60.0
2022,Prince Edward Island,50 to 64 years,Males,11,
2022,Prince Edward Island,50 to 64 years,Females,11,59.4
2022,Prince Edward Island,65 years and over,Both sexes,11,44.5
2022,Prince Edward Island,65 years and over,Males,11,38.5
2022,Prince Edward Island,65 years and over,Females,11,49.4
2022,Nova Scotia,"Total, 12 years and over",Both sexes,12,52.8
2022,Nova Scotia,"Total, 12 years and over",Males,12,54.2
2022,Nova Scotia,"Total, 12 years and over",Females,12,51.5
2022,Nova Scotia,12 to 17 years,Both sexes,12,81.2
2022,Nova Scotia,12 to 17 years,Males,12,88.7
2022,Nova Scotia,12 to 17 years,Females,12,73.3
2022,Nova Scotia,"data.Total, 18 years and over",Both sexes,12,50.7
2022,Nova Scotia,"data.Total, 18 years and over",Males,12,51.5
2022,Nova Scotia,"data.Total, 18 years and over",Females,12,50.0
2022,Nova Scotia,18 to 34 years,Both sexes,12,65.0
2022,Nova Scotia,18 to 34 years,Males,12,67.0
2022,Nova Scotia,18 to 34 years,Females,12,63.0
2022,Nova Scotia,35 to 49 years,Both sexes,12,53.8
2022,Nova Scotia,35 to 49 years,Males,12,58.8
2022,Nova Scotia,35 to 49 years,Females,12,49.0
2022,Nova Scotia,50 to 64 years,Both sexes,12,46.8
2022,Nova Scotia,50 to 64 years,Males,12,45.6
2022,Nova Scotia,50 to 64 years,Females,12,47.9
2022,Nova Scotia,65 years and over,Both sexes,12,38.9
2022,Nova Scotia,65 years and over,Males,12,36.0
2022,Nova Scotia,65 years and over,Females,12,41.4
2022,New Brunswick,"Total, 12 years and over",Both sexes,13,51.1
2022,New Brunswick,"Total, 12 years and over",Males,13,52.9
2022,New Brunswick,"Total, 12 years and over",Females,13,49.5
2022,New Brunswick,12 to 17 years,Both sexes,13,70.1
2022,New Brunswick,12 to 17 years,Males,13,68.7
2022,New Brunswick,12 to 17 years,Females,13,71.5
2022,New Brunswick,"data.Total, 18 years and over",Both sexes,13,49.7
2022,New Brunswick,"data.Total, 18 years and over",Males,13,51.6
2022,New Brunswick,"data.Total, 18 years and over",Females,13,47.8
2022,New Brunswick,18 to 34 years,Both sexes,13,61.0
2022,New Brunswick,18 to 34 years,Males,13,63.2
2022,New Brunswick,18 to 34 years,Females,13,58.6
2022,New Brunswick,35 to 49 years,Both sexes,13,60.3
2022,New Brunswick,35 to 49 years,Males,13,66.4
2022,New Brunswick,35 to 49 years,Females,13,54.6
2022,New Brunswick,50 to 64 years,Both sexes,13,42.3
2022,New Brunswick,50 to 64 years,Males,13,41.3
2022,New Brunswick,50 to 64 years,Females,13,43.1
2022,New Brunswick,65 years and over,Both sexes,13,39.3
2022,New Brunswick,65 years and over,Males,13,39.9
2022,New Brunswick,65 years and over,Females,13,38.8
2022,Quebec,"Total, 12 years and over",Both sexes,24,60.5
2022,Quebec,"Total, 12 years and over",Males,24,62.6
2022,Quebec,"Total, 12 years and over",Females,24,58.4
2022,Quebec,12 to 17 years,Both sexes,24,79.7
2022,Quebec,12 to 17 years,Males,24,85.0
2022,Quebec,12 to 17 years,Females,24,74.2
2022,Quebec,"data.Total, 18 years and over",Both sexes,24,59.0
2022,Quebec,"data.Total, 18 years and over",Males,24,60.9
2022,Quebec,"data.Total, 18 years and over",Females,24,57.2
2022,Quebec,18 to 34 years,Both sexes,24,70.1
