Year,Géographie,Groupe d'âge,Sexe,GeoCode,Value
2019,Île-du-Prince-Édouard,50 à 64 ans,Hommes,11,94.9
2019,Île-du-Prince-Édouard,50 à 64 ans,Femmes,11,96.4
2019,Île-du-Prince-Édouard,65 ans et plus,Les deux sexes,11,93.0
2019,Île-du-Prince-Édouard,65 ans et plus,Hommes,11,91.9
2019,Île-du-Prince-Édouard,65 ans et plus,Femmes,11,94.0
2019,Nouvelle-Écosse,"Total, 12 ans et plus",Les deux sexes,12,92.1
2019,Nouvelle-Écosse,"Total, 12 ans et plus",Hommes,12,92.0
2019,Nouvelle-Écosse,"Total, 12 ans et plus",Femmes,12,92.3
2019,Nouvelle-Écosse,12 à 17 ans,Les deux sexes,12,98.7
2019,Nouvelle-Écosse,12 à 17 ans,Hommes,12,100.0
2019,Nouvelle-Écosse,12 à 17 ans,Femmes,12,97.4
2019,Nouvelle-Écosse,18 à 34 ans,Les deux sexes,12,95.5
2019,Nouvelle-Écosse,18 à 34 ans,Hommes,12,95.5
2019,Nouvelle-Écosse,18 à 34 ans,Femmes,12,95.4
2019,Nouvelle-Écosse,35 à 49 ans,Les deux sexes,12,89.5
2019,Nouvelle-Écosse,35 à 49 ans,Hommes,12,89.3
2019,Nouvelle-Écosse,35 à 49 ans,Femmes,12,89.7
2019,Nouvelle-Écosse,50 à 64 ans,Les deux sexes,12,91.7
2019,Nouvelle-Écosse,50 à 64 ans,Hommes,12,90.7
2019,Nouvelle-Écosse,50 à 64 ans,Femmes,12,92.6
2019,Nouvelle-Écosse,65 ans et plus,Les deux sexes,12,89.7
2019,Nouvelle-Écosse,65 ans et plus,Hommes,12,89.6
2019,Nouvelle-Écosse,65 ans et plus,Femmes,12,89.8
2019,Nouveau-Brunswick,"Total, 12 ans et plus",Les deux sexes,13,91.8
2019,Nouveau-Brunswick,"Total, 12 ans et plus",Hommes,13,91.8
2019,Nouveau-Brunswick,"Total, 12 ans et plus",Femmes,13,91.8
2019,Nouveau-Brunswick,12 à 17 ans,Les deux sexes,13,100.0
2019,Nouveau-Brunswick,12 à 17 ans,Hommes,13,100.0
2019,Nouveau-Brunswick,12 à 17 ans,Femmes,13,100.0
2019,Nouveau-Brunswick,18 à 34 ans,Les deux sexes,13,94.6
2019,Nouveau-Brunswick,18 à 34 ans,Hommes,13,95.4
2019,Nouveau-Brunswick,18 à 34 ans,Femmes,13,93.9
2019,Nouveau-Brunswick,35 à 49 ans,Les deux sexes,13,91.0
2019,Nouveau-Brunswick,35 à 49 ans,Hommes,13,89.8
2019,Nouveau-Brunswick,35 à 49 ans,Femmes,13,92.2
2019,Nouveau-Brunswick,50 à 64 ans,Les deux sexes,13,88.6
2019,Nouveau-Brunswick,50 à 64 ans,Hommes,13,87.9
2019,Nouveau-Brunswick,50 à 64 ans,Femmes,13,89.2
2019,Nouveau-Brunswick,65 ans et plus,Les deux sexes,13,91.1
2019,Nouveau-Brunswick,65 ans et plus,Hommes,13,92.0
2019,Nouveau-Brunswick,65 ans et plus,Femmes,13,90.4
2019,Québec,"Total, 12 ans et plus",Les deux sexes,24,95.3
2019,Québec,"Total, 12 ans et plus",Hommes,24,95.8
2019,Québec,"Total, 12 ans et plus",Femmes,24,94.8
2019,Québec,12 à 17 ans,Les deux sexes,24,98.6
2019,Québec,12 à 17 ans,Hommes,24,99.2
2019,Québec,12 à 17 ans,Femmes,24,98.0
2019,Québec,18 à 34 ans,Les deux sexes,24,97.2
2019,Québec,18 à 34 ans,Hommes,24,98.2
2019,Québec,18 à 34 ans,Femmes,24,96.1
2019,Québec,35 à 49 ans,Les deux sexes,24,96.0
2019,Québec,35 à 49 ans,Hommes,24,96.3
2019,Québec,35 à 49 ans,Femmes,24,95.7
2019,Québec,50 à 64 ans,Les deux sexes,24,93.4
2019,Québec,50 à 64 ans,Hommes,24,93.3
2019,Québec,50 à 64 ans,Femmes,24,93.4
2019,Québec,65 ans et plus,Les deux sexes,24,93.4
2019,Québec,65 ans et plus,Hommes,24,93.9
2019,Québec,65 ans et plus,Femmes,24,93.0
2019,Ontario,"Total, 12 ans et plus",Les deux sexes,35,92.6
2019,Ontario,"Total, 12 ans et plus",Hommes,35,92.7
2019,Ontario,"Total, 12 ans et plus",Femmes,35,92.6
2019,Ontario,12 à 17 ans,Les deux sexes,35,96.8
2019,Ontario,12 à 17 ans,Hommes,35,97.1
2019,Ontario,12 à 17 ans,Femmes,35,96.5
2019,Ontario,18 à 34 ans,Les deux sexes,35,94.5
2019,Ontario,18 à 34 ans,Hommes,35,94.4
2019,Ontario,18 à 34 ans,Femmes,35,94.7
2019,Ontario,35 à 49 ans,Les deux sexes,35,93.5
2019,Ontario,35 à 49 ans,Hommes,35,93.6
2019,Ontario,35 à 49 ans,Femmes,35,93.3
2019,Ontario,50 à 64 ans,Les deux sexes,35,90.5
2019,Ontario,50 à 64 ans,Hommes,35,89.8
2019,Ontario,50 à 64 ans,Femmes,35,91.1
2019,Ontario,65 ans et plus,Les deux sexes,35,89.9
2019,Ontario,65 ans et plus,Hommes,35,90.8
2019,Ontario,65 ans et plus,Femmes,35,89.0
2019,Manitoba,"Total, 12 ans et plus",Les deux sexes,46,93.4
2019,Manitoba,"Total, 12 ans et plus",Hommes,46,94.1
2019,Manitoba,"Total, 12 ans et plus",Femmes,46,92.7
2019,Manitoba,12 à 17 ans,Les deux sexes,46,99.2
2019,Manitoba,12 à 17 ans,Hommes,46,100.0
2019,Manitoba,12 à 17 ans,Femmes,46,98.4
2019,Manitoba,18 à 34 ans,Les deux sexes,46,93.9
2019,Manitoba,18 à 34 ans,Hommes,46,95.8
2019,Manitoba,18 à 34 ans,Femmes,46,91.9
2019,Manitoba,35 à 49 ans,Les deux sexes,46,96.0
2019,Manitoba,35 à 49 ans,Hommes,46,94.8
2019,Manitoba,35 à 49 ans,Femmes,46,97.1
2019,Manitoba,50 à 64 ans,Les deux sexes,46,91.5
2019,Manitoba,50 à 64 ans,Hommes,46,93.4
2019,Manitoba,50 à 64 ans,Femmes,46,89.5
2019,Manitoba,65 ans et plus,Les deux sexes,46,89.1
2019,Manitoba,65 ans et plus,Hommes,46,88.3
2019,Manitoba,65 ans et plus,Femmes,46,89.9
2019,Saskatchewan,"Total, 12 ans et plus",Les deux sexes,47,94.2
2019,Saskatchewan,"Total, 12 ans et plus",Hommes,47,93.5
2019,Saskatchewan,"Total, 12 ans et plus",Femmes,47,95.0
2019,Saskatchewan,12 à 17 ans,Les deux sexes,47,99.0
2019,Saskatchewan,12 à 17 ans,Hommes,47,98.6
2019,Saskatchewan,12 à 17 ans,Femmes,47,99.5
2019,Saskatchewan,18 à 34 ans,Les deux sexes,47,97.0
2019,Saskatchewan,18 à 34 ans,Hommes,47,96.1
2019,Saskatchewan,18 à 34 ans,Femmes,47,97.9
2019,Saskatchewan,35 à 49 ans,Les deux sexes,47,95.7
2019,Saskatchewan,35 à 49 ans,Hommes,47,96.0
2019,Saskatchewan,35 à 49 ans,Femmes,47,95.3
2019,Saskatchewan,50 à 64 ans,Les deux sexes,47,91.5
2019,Saskatchewan,50 à 64 ans,Hommes,47,88.1
2019,Saskatchewan,50 à 64 ans,Femmes,47,94.9
2019,Saskatchewan,65 ans et plus,Les deux sexes,47,89.1
2019,Saskatchewan,65 ans et plus,Hommes,47,89.9
2019,Saskatchewan,65 ans et plus,Femmes,47,88.4
2019,Alberta,"Total, 12 ans et plus",Les deux sexes,48,93.0
2019,Alberta,"Total, 12 ans et plus",Hommes,48,93.0
2019,Alberta,"Total, 12 ans et plus",Femmes,48,93.1
2019,Alberta,12 à 17 ans,Les deux sexes,48,98.8
2019,Alberta,12 à 17 ans,Hommes,48,99.6
2019,Alberta,12 à 17 ans,Femmes,48,97.8
2019,Alberta,18 à 34 ans,Les deux sexes,48,94.3
2019,Alberta,18 à 34 ans,Hommes,48,93.7
2019,Alberta,18 à 34 ans,Femmes,48,94.8
2019,Alberta,35 à 49 ans,Les deux sexes,48,92.0
2019,Alberta,35 à 49 ans,Hommes,48,92.4
2019,Alberta,35 à 49 ans,Femmes,48,91.5
2019,Alberta,50 à 64 ans,Les deux sexes,48,92.3
2019,Alberta,50 à 64 ans,Hommes,48,92.1
2019,Alberta,50 à 64 ans,Femmes,48,92.5
2019,Alberta,65 ans et plus,Les deux sexes,48,90.6
2019,Alberta,65 ans et plus,Hommes,48,90.2
2019,Alberta,65 ans et plus,Femmes,48,91.0
2019,Colombie-Britannique,"Total, 12 ans et plus",Les deux sexes,59,93.0
2019,Colombie-Britannique,"Total, 12 ans et plus",Hommes,59,93.6
2019,Colombie-Britannique,"Total, 12 ans et plus",Femmes,59,92.5
2019,Colombie-Britannique,12 à 17 ans,Les deux sexes,59,97.4
2019,Colombie-Britannique,12 à 17 ans,Hommes,59,98.0
2019,Colombie-Britannique,12 à 17 ans,Femmes,59,96.8
2019,Colombie-Britannique,18 à 34 ans,Les deux sexes,59,93.5
2019,Colombie-Britannique,18 à 34 ans,Hommes,59,95.3
2019,Colombie-Britannique,18 à 34 ans,Femmes,59,91.7
2019,Colombie-Britannique,35 à 49 ans,Les deux sexes,59,93.7
2019,Colombie-Britannique,35 à 49 ans,Hommes,59,93.2
2019,Colombie-Britannique,35 à 49 ans,Femmes,59,94.2
2019,Colombie-Britannique,50 à 64 ans,Les deux sexes,59,91.5
2019,Colombie-Britannique,50 à 64 ans,Hommes,59,91.7
2019,Colombie-Britannique,50 à 64 ans,Femmes,59,91.3
2019,Colombie-Britannique,65 ans et plus,Les deux sexes,59,92.0
2019,Colombie-Britannique,65 ans et plus,Hommes,59,92.2
2019,Colombie-Britannique,65 ans et plus,Femmes,59,91.8
2020,Canada,"Total, 12 ans et plus",Hommes,,93.5
2020,Canada,"Total, 12 ans et plus",Femmes,,93.0
2020,Canada,12 à 17 ans,Les deux sexes,,97.0
2020,Canada,12 à 17 ans,Hommes,,97.5
2020,Canada,12 à 17 ans,Femmes,,96.6
2020,Canada,18 à 34 ans,Les deux sexes,,94.7
2020,Canada,18 à 34 ans,Hommes,,94.4
2020,Canada,18 à 34 ans,Femmes,,95.0
2020,Canada,35 à 49 ans,Les deux sexes,,93.7
2020,Canada,35 à 49 ans,Hommes,,94.8
2020,Canada,35 à 49 ans,Femmes,,92.7
2020,Canada,50 à 64 ans,Les deux sexes,,91.6
2020,Canada,50 à 64 ans,Hommes,,91.0
2020,Canada,50 à 64 ans,Femmes,,92.2
2020,Canada,65 ans et plus,Les deux sexes,,91.2
2020,Canada,65 ans et plus,Hommes,,92.0
2020,Canada,65 ans et plus,Femmes,,90.6
2020,Terre-Neuve-et-Labrador,"Total, 12 ans et plus",Les deux sexes,10,94.4
2020,Terre-Neuve-et-Labrador,"Total, 12 ans et plus",Hommes,10,96.0
2020,Terre-Neuve-et-Labrador,"Total, 12 ans et plus",Femmes,10,92.9
2020,Terre-Neuve-et-Labrador,12 à 17 ans,Les deux sexes,10,95.9
2020,Terre-Neuve-et-Labrador,12 à 17 ans,Hommes,10,100.0
2020,Terre-Neuve-et-Labrador,12 à 17 ans,Femmes,10,91.9
2020,Terre-Neuve-et-Labrador,18 à 34 ans,Les deux sexes,10,97.4
2020,Terre-Neuve-et-Labrador,18 à 34 ans,Hommes,10,97.9
2020,Terre-Neuve-et-Labrador,18 à 34 ans,Femmes,10,96.8
2020,Terre-Neuve-et-Labrador,35 à 49 ans,Les deux sexes,10,92.5
2020,Terre-Neuve-et-Labrador,35 à 49 ans,Hommes,10,97.3
2020,Terre-Neuve-et-Labrador,35 à 49 ans,Femmes,10,88.3
2020,Terre-Neuve-et-Labrador,50 à 64 ans,Les deux sexes,10,95.8
2020,Terre-Neuve-et-Labrador,50 à 64 ans,Hommes,10,95.3
2020,Terre-Neuve-et-Labrador,50 à 64 ans,Femmes,10,96.3
2020,Terre-Neuve-et-Labrador,65 ans et plus,Les deux sexes,10,91.4
2020,Terre-Neuve-et-Labrador,65 ans et plus,Hommes,10,92.5
2020,Terre-Neuve-et-Labrador,65 ans et plus,Femmes,10,90.4
2020,Île-du-Prince-Édouard,"Total, 12 ans et plus",Les deux sexes,11,96.5
2020,Île-du-Prince-Édouard,"Total, 12 ans et plus",Hommes,11,98.4
2020,Île-du-Prince-Édouard,"Total, 12 ans et plus",Femmes,11,94.7
2020,Île-du-Prince-Édouard,12 à 17 ans,Les deux sexes,11,100.0
2020,Île-du-Prince-Édouard,12 à 17 ans,Hommes,11,100.0
2020,Île-du-Prince-Édouard,12 à 17 ans,Femmes,11,100.0
2020,Île-du-Prince-Édouard,18 à 34 ans,Les deux sexes,11,100.0
2020,Île-du-Prince-Édouard,18 à 34 ans,Hommes,11,100.0
2020,Île-du-Prince-Édouard,18 à 34 ans,Femmes,11,100.0
2020,Île-du-Prince-Édouard,35 à 49 ans,Les deux sexes,11,92.2
2020,Île-du-Prince-Édouard,35 à 49 ans,Hommes,11,99.3
2020,Île-du-Prince-Édouard,35 à 49 ans,Femmes,11,85.1
2020,Île-du-Prince-Édouard,50 à 64 ans,Les deux sexes,11,97.3
2020,Île-du-Prince-Édouard,50 à 64 ans,Hommes,11,97.6
2020,Île-du-Prince-Édouard,50 à 64 ans,Femmes,11,97.0
2020,Île-du-Prince-Édouard,65 ans et plus,Les deux sexes,11,94.3
2020,Île-du-Prince-Édouard,65 ans et plus,Hommes,11,95.3
2020,Île-du-Prince-Édouard,65 ans et plus,Femmes,11,93.5
2020,Nouvelle-Écosse,"Total, 12 ans et plus",Les deux sexes,12,91.7
2020,Nouvelle-Écosse,"Total, 12 ans et plus",Hommes,12,92.2
2020,Nouvelle-Écosse,"Total, 12 ans et plus",Femmes,12,91.1
2020,Nouvelle-Écosse,12 à 17 ans,Les deux sexes,12,95.1
2020,Nouvelle-Écosse,12 à 17 ans,Hommes,12,98.8
2020,Nouvelle-Écosse,12 à 17 ans,Femmes,12,91.0
2020,Nouvelle-Écosse,18 à 34 ans,Les deux sexes,12,95.3
2020,Nouvelle-Écosse,18 à 34 ans,Hommes,12,98.1
2020,Nouvelle-Écosse,18 à 34 ans,Femmes,12,92.8
2020,Nouvelle-Écosse,35 à 49 ans,Les deux sexes,12,93.0
2020,Nouvelle-Écosse,35 à 49 ans,Hommes,12,93.3
2020,Nouvelle-Écosse,35 à 49 ans,Femmes,12,92.7
2020,Nouvelle-Écosse,50 à 64 ans,Les deux sexes,12,87.4
2020,Nouvelle-Écosse,50 à 64 ans,Hommes,12,85.4
2020,Nouvelle-Écosse,50 à 64 ans,Femmes,12,89.3
2020,Nouvelle-Écosse,65 ans et plus,Les deux sexes,12,90.8
2020,Nouvelle-Écosse,65 ans et plus,Hommes,12,91.6
2020,Nouvelle-Écosse,65 ans et plus,Femmes,12,90.1
2020,Nouveau-Brunswick,"Total, 12 ans et plus",Les deux sexes,13,91.3
2020,Nouveau-Brunswick,"Total, 12 ans et plus",Hommes,13,89.9
2020,Nouveau-Brunswick,"Total, 12 ans et plus",Femmes,13,92.6
2020,Nouveau-Brunswick,12 à 17 ans,Les deux sexes,13,98.7
2020,Nouveau-Brunswick,12 à 17 ans,Hommes,13,100.0
2020,Nouveau-Brunswick,12 à 17 ans,Femmes,13,97.4
2020,Nouveau-Brunswick,18 à 34 ans,Les deux sexes,13,83.9
2020,Nouveau-Brunswick,18 à 34 ans,Hommes,13,76.9
2020,Nouveau-Brunswick,18 à 34 ans,Femmes,13,91.3
2020,Nouveau-Brunswick,35 à 49 ans,Les deux sexes,13,95.2
2020,Nouveau-Brunswick,35 à 49 ans,Hommes,13,95.3
2020,Nouveau-Brunswick,35 à 49 ans,Femmes,13,95.1
2020,Nouveau-Brunswick,50 à 64 ans,Les deux sexes,13,91.9
2020,Nouveau-Brunswick,50 à 64 ans,Hommes,13,94.6
2020,Nouveau-Brunswick,50 à 64 ans,Femmes,13,89.3
2020,Nouveau-Brunswick,65 ans et plus,Les deux sexes,13,91.7
2020,Nouveau-Brunswick,65 ans et plus,Hommes,13,89.0
2020,Nouveau-Brunswick,65 ans et plus,Femmes,13,93.9
2020,Québec,"Total, 12 ans et plus",Les deux sexes,24,94.9
2020,Québec,"Total, 12 ans et plus",Hommes,24,95.0
2020,Québec,"Total, 12 ans et plus",Femmes,24,94.8
2020,Québec,12 à 17 ans,Les deux sexes,24,98.5
2020,Québec,12 à 17 ans,Hommes,24,98.3
2020,Québec,12 à 17 ans,Femmes,24,98.7
2020,Québec,18 à 34 ans,Les deux sexes,24,95.7
2020,Québec,18 à 34 ans,Hommes,24,97.0
2020,Québec,18 à 34 ans,Femmes,24,94.2
2020,Québec,35 à 49 ans,Les deux sexes,24,95.8
2020,Québec,35 à 49 ans,Hommes,24,96.8
2020,Québec,35 à 49 ans,Femmes,24,94.8
2020,Québec,50 à 64 ans,Les deux sexes,24,94.4
2020,Québec,50 à 64 ans,Hommes,24,92.5
2020,Québec,50 à 64 ans,Femmes,24,96.3
2020,Québec,65 ans et plus,Les deux sexes,24,92.3
2020,Québec,65 ans et plus,Hommes,24,92.2
2020,Québec,65 ans et plus,Femmes,24,92.4
2020,Ontario,"Total, 12 ans et plus",Les deux sexes,35,92.8
2020,Ontario,"Total, 12 ans et plus",Hommes,35,93.1
2020,Ontario,"Total, 12 ans et plus",Femmes,35,92.6
2020,Ontario,12 à 17 ans,Les deux sexes,35,96.9
2020,Ontario,12 à 17 ans,Hommes,35,96.1
2020,Ontario,12 à 17 ans,Femmes,35,97.8
2020,Ontario,18 à 34 ans,Les deux sexes,35,94.5
2020,Ontario,18 à 34 ans,Hommes,35,93.0
2020,Ontario,18 à 34 ans,Femmes,35,96.0
2020,Ontario,35 à 49 ans,Les deux sexes,35,92.6
2020,Ontario,35 à 49 ans,Hommes,35,94.7
2020,Ontario,35 à 49 ans,Femmes,35,90.6
2020,Ontario,50 à 64 ans,Les deux sexes,35,91.3
2020,Ontario,50 à 64 ans,Hommes,35,91.4
2020,Ontario,50 à 64 ans,Femmes,35,91.3
2020,Ontario,65 ans et plus,Les deux sexes,35,91.0
2020,Ontario,65 ans et plus,Hommes,35,92.5
2020,Ontario,65 ans et plus,Femmes,35,89.9
2020,Manitoba,"Total, 12 ans et plus",Les deux sexes,46,90.0
2020,Manitoba,"Total, 12 ans et plus",Hommes,46,92.2
2020,Manitoba,"Total, 12 ans et plus",Femmes,46,88.0
2020,Manitoba,12 à 17 ans,Les deux sexes,46,95.4
2020,Manitoba,12 à 17 ans,Hommes,46,100.0
2020,Manitoba,12 à 17 ans,Femmes,46,90.6
2020,Manitoba,18 à 34 ans,Les deux sexes,46,91.1
2020,Manitoba,18 à 34 ans,Hommes,46,95.7
2020,Manitoba,18 à 34 ans,Femmes,46,86.2
2020,Manitoba,35 à 49 ans,Les deux sexes,46,89.8
2020,Manitoba,35 à 49 ans,Hommes,46,87.1
2020,Manitoba,35 à 49 ans,Femmes,46,92.5
2020,Manitoba,50 à 64 ans,Les deux sexes,46,89.2
2020,Manitoba,50 à 64 ans,Hommes,46,91.3
2020,Manitoba,50 à 64 ans,Femmes,46,87.1
2020,Manitoba,65 ans et plus,Les deux sexes,46,87.3
2020,Manitoba,65 ans et plus,Hommes,46,90.3
2020,Manitoba,65 ans et plus,Femmes,46,84.8
2020,Saskatchewan,"Total, 12 ans et plus",Les deux sexes,47,95.1
2020,Saskatchewan,"Total, 12 ans et plus",Hommes,47,95.2
2020,Saskatchewan,"Total, 12 ans et plus",Femmes,47,95.0
2020,Saskatchewan,12 à 17 ans,Les deux sexes,47,99.9
2020,Saskatchewan,12 à 17 ans,Hommes,47,100.0
2020,Saskatchewan,12 à 17 ans,Femmes,47,99.8
2020,Saskatchewan,18 à 34 ans,Les deux sexes,47,96.9
2020,Saskatchewan,18 à 34 ans,Hommes,47,95.6
2020,Saskatchewan,18 à 34 ans,Femmes,47,98.2
2020,Saskatchewan,35 à 49 ans,Les deux sexes,47,96.8
2020,Saskatchewan,35 à 49 ans,Hommes,47,98.6
2020,Saskatchewan,35 à 49 ans,Femmes,47,95.0
2020,Saskatchewan,50 à 64 ans,Les deux sexes,47,91.9
2020,Saskatchewan,50 à 64 ans,Hommes,47,91.5
2020,Saskatchewan,50 à 64 ans,Femmes,47,92.3
2020,Saskatchewan,65 ans et plus,Les deux sexes,47,92.0
2020,Saskatchewan,65 ans et plus,Hommes,47,92.2
2020,Saskatchewan,65 ans et plus,Femmes,47,91.9
2020,Alberta,"Total, 12 ans et plus",Les deux sexes,48,93.0
2020,Alberta,"Total, 12 ans et plus",Hommes,48,92.7
2020,Alberta,"Total, 12 ans et plus",Femmes,48,93.3
2020,Alberta,12 à 17 ans,Les deux sexes,48,94.8
2020,Alberta,12 à 17 ans,Hommes,48,96.2
2020,Alberta,12 à 17 ans,Femmes,48,93.3
2020,Alberta,18 à 34 ans,Les deux sexes,48,94.7
2020,Alberta,18 à 34 ans,Hommes,48,92.9
2020,Alberta,18 à 34 ans,Femmes,48,96.6
2020,Alberta,35 à 49 ans,Les deux sexes,48,94.0
2020,Alberta,35 à 49 ans,Hommes,48,92.9
2020,Alberta,35 à 49 ans,Femmes,48,95.2
2020,Alberta,50 à 64 ans,Les deux sexes,48,90.6
2020,Alberta,50 à 64 ans,Hommes,48,91.3
2020,Alberta,50 à 64 ans,Femmes,48,89.9
2020,Alberta,65 ans et plus,Les deux sexes,48,90.6
2020,Alberta,65 ans et plus,Hommes,48,92.0
2020,Alberta,65 ans et plus,Femmes,48,89.4
2020,Colombie-Britannique,"Total, 12 ans et plus",Les deux sexes,59,92.5
2020,Colombie-Britannique,"Total, 12 ans et plus",Hommes,59,92.7
2020,Colombie-Britannique,"Total, 12 ans et plus",Femmes,59,92.4
2020,Colombie-Britannique,12 à 17 ans,Les deux sexes,59,97.2
2020,Colombie-Britannique,12 à 17 ans,Hommes,59,99.4
2020,Colombie-Britannique,12 à 17 ans,Femmes,59,95.0
2020,Colombie-Britannique,18 à 34 ans,Les deux sexes,59,95.2
2020,Colombie-Britannique,18 à 34 ans,Hommes,59,96.1
2020,Colombie-Britannique,18 à 34 ans,Femmes,59,94.1
2020,Colombie-Britannique,35 à 49 ans,Les deux sexes,59,93.4
2020,Colombie-Britannique,35 à 49 ans,Hommes,59,94.6
2020,Colombie-Britannique,35 à 49 ans,Femmes,59,92.3
2020,Colombie-Britannique,50 à 64 ans,Les deux sexes,59,88.8
2020,Colombie-Britannique,50 à 64 ans,Hommes,59,86.2
2020,Colombie-Britannique,50 à 64 ans,Femmes,59,91.2
2020,Colombie-Britannique,65 ans et plus,Les deux sexes,59,90.9
2020,Colombie-Britannique,65 ans et plus,Hommes,59,90.9
2020,Colombie-Britannique,65 ans et plus,Femmes,59,90.9
2021,Canada,"Total, 12 ans et plus",Hommes,,92.3
2021,Canada,"Total, 12 ans et plus",Femmes,,92.1
2021,Canada,12 à 17 ans,Les deux sexes,,95.0
2021,Canada,12 à 17 ans,Hommes,,97.6
2021,Canada,12 à 17 ans,Femmes,,92.4
2021,Canada,18 à 34 ans,Les deux sexes,,93.6
2021,Canada,18 à 34 ans,Hommes,,93.1
2021,Canada,18 à 34 ans,Femmes,,94.1
2021,Canada,35 à 49 ans,Les deux sexes,,92.4
2021,Canada,35 à 49 ans,Hommes,,92.3
2021,Canada,35 à 49 ans,Femmes,,92.5
2021,Canada,50 à 64 ans,Les deux sexes,,90.8
2021,Canada,50 à 64 ans,Hommes,,90.8
2021,Canada,50 à 64 ans,Femmes,,90.7
2021,Canada,65 ans et plus,Les deux sexes,,90.9
2021,Canada,65 ans et plus,Hommes,,91.0
2021,Canada,65 ans et plus,Femmes,,90.9
2021,Terre-Neuve-et-Labrador,"Total, 12 ans et plus",Les deux sexes,10,92.1
2021,Terre-Neuve-et-Labrador,"Total, 12 ans et plus",Hommes,10,92.5
2021,Terre-Neuve-et-Labrador,"Total, 12 ans et plus",Femmes,10,91.7
2021,Terre-Neuve-et-Labrador,12 à 17 ans,Les deux sexes,10,94.7
2021,Terre-Neuve-et-Labrador,12 à 17 ans,Hommes,10,97.3
2021,Terre-Neuve-et-Labrador,12 à 17 ans,Femmes,10,91.8
2021,Terre-Neuve-et-Labrador,18 à 34 ans,Les deux sexes,10,93.3
2021,Terre-Neuve-et-Labrador,18 à 34 ans,Hommes,10,92.4
2021,Terre-Neuve-et-Labrador,18 à 34 ans,Femmes,10,94.3
2021,Terre-Neuve-et-Labrador,35 à 49 ans,Les deux sexes,10,91.5
2021,Terre-Neuve-et-Labrador,35 à 49 ans,Hommes,10,91.3
2021,Terre-Neuve-et-Labrador,35 à 49 ans,Femmes,10,91.7
2021,Terre-Neuve-et-Labrador,50 à 64 ans,Les deux sexes,10,91.9
2021,Terre-Neuve-et-Labrador,50 à 64 ans,Hommes,10,93.4
2021,Terre-Neuve-et-Labrador,50 à 64 ans,Femmes,10,90.5
2021,Terre-Neuve-et-Labrador,65 ans et plus,Les deux sexes,10,91.1
2021,Terre-Neuve-et-Labrador,65 ans et plus,Hommes,10,91.1
2021,Terre-Neuve-et-Labrador,65 ans et plus,Femmes,10,91.0
2021,Île-du-Prince-Édouard,"Total, 12 ans et plus",Les deux sexes,11,93.1
2021,Île-du-Prince-Édouard,"Total, 12 ans et plus",Hommes,11,92.4
2021,Île-du-Prince-Édouard,"Total, 12 ans et plus",Femmes,11,93.8
2021,Île-du-Prince-Édouard,12 à 17 ans,Les deux sexes,11,95.9
2021,Île-du-Prince-Édouard,12 à 17 ans,Hommes,11,100.0
2021,Île-du-Prince-Édouard,12 à 17 ans,Femmes,11,91.8
2021,Île-du-Prince-Édouard,18 à 34 ans,Les deux sexes,11,92.4
2021,Île-du-Prince-Édouard,18 à 34 ans,Hommes,11,89.6
2021,Île-du-Prince-Édouard,18 à 34 ans,Femmes,11,95.5
2021,Île-du-Prince-Édouard,35 à 49 ans,Les deux sexes,11,92.5
2021,Île-du-Prince-Édouard,35 à 49 ans,Hommes,11,94.0
2021,Île-du-Prince-Édouard,35 à 49 ans,Femmes,11,91.2
2021,Île-du-Prince-Édouard,50 à 64 ans,Les deux sexes,11,95.6
2021,Île-du-Prince-Édouard,50 à 64 ans,Hommes,11,95.1
2021,Île-du-Prince-Édouard,50 à 64 ans,Femmes,11,96.0
2021,Île-du-Prince-Édouard,65 ans et plus,Les deux sexes,11,90.9
2021,Île-du-Prince-Édouard,65 ans et plus,Hommes,11,88.5
2021,Île-du-Prince-Édouard,65 ans et plus,Femmes,11,92.8
2021,Nouvelle-Écosse,"Total, 12 ans et plus",Les deux sexes,12,92.4
2021,Nouvelle-Écosse,"Total, 12 ans et plus",Hommes,12,92.1
2021,Nouvelle-Écosse,"Total, 12 ans et plus",Femmes,12,92.7
2021,Nouvelle-Écosse,12 à 17 ans,Les deux sexes,12,98.6
2021,Nouvelle-Écosse,12 à 17 ans,Hommes,12,99.7
2021,Nouvelle-Écosse,12 à 17 ans,Femmes,12,97.4
2021,Nouvelle-Écosse,18 à 34 ans,Les deux sexes,12,93.8
2021,Nouvelle-Écosse,18 à 34 ans,Hommes,12,96.7
2021,Nouvelle-Écosse,18 à 34 ans,Femmes,12,91.0
2021,Nouvelle-Écosse,35 à 49 ans,Les deux sexes,12,94.9
2021,Nouvelle-Écosse,35 à 49 ans,Hommes,12,92.9
2021,Nouvelle-Écosse,35 à 49 ans,Femmes,12,96.6
2021,Nouvelle-Écosse,50 à 64 ans,Les deux sexes,12,88.6
2021,Nouvelle-Écosse,50 à 64 ans,Hommes,12,86.0
2021,Nouvelle-Écosse,50 à 64 ans,Femmes,12,91.0
2021,Nouvelle-Écosse,65 ans et plus,Les deux sexes,12,91.2
2021,Nouvelle-Écosse,65 ans et plus,Hommes,12,90.9
2021,Nouvelle-Écosse,65 ans et plus,Femmes,12,91.6
2021,Nouveau-Brunswick,"Total, 12 ans et plus",Les deux sexes,13,92.2
